company_id,company_slug,batch,batch_code,year,industry,level
22983,homebase,Winter 2021,W21,2021,Housing and Real Estate,child
23266,houm,Winter 2021,W21,2021,Real Estate and Construction,top
23266,houm,Winter 2021,W21,2021,Housing and Real Estate,child
22658,howdy-com,Winter 2021,W21,2021,B2B,top
22658,howdy-com,Winter 2021,W21,2021,Recruiting and Talent,child
22784,huddlefire,Winter 2021,W21,2021,B2B,top
22784,huddlefire,Winter 2021,W21,2021,Marketing,child
22942,hudu,Winter 2021,W21,2021,B2B,top
22942,hudu,Winter 2021,W21,2021,Operations,child
22638,humaans,Winter 2021,W21,2021,B2B,top
22638,humaans,Winter 2021,W21,2021,Human Resources,child
23636,humance,Winter 2021,W21,2021,Real Estate and Construction,top
23636,humance,Winter 2021,W21,2021,Construction,child
22778,hyperglue,Winter 2021,W21,2021,B2B,top
22778,hyperglue,Winter 2021,W21,2021,Analytics,child
23280,infracost,Winter 2021,W21,2021,B2B,top
23280,infracost,Winter 2021,W21,2021,"Engineering, Product and Design",child
23062,inpharmd,Winter 2021,W21,2021,Healthcare,top
23062,inpharmd,Winter 2021,W21,2021,Healthcare Services,child
22944,invoid,Winter 2021,W21,2021,B2B,top
23397,jetdocs,Winter 2021,W21,2021,B2B,top
23397,jetdocs,Winter 2021,W21,2021,Operations,child
23440,jiga,Winter 2021,W21,2021,B2B,top
23440,jiga,Winter 2021,W21,2021,Supply Chain and Logistics,child
22705,joinsub,Winter 2021,W21,2021,Fintech,top
22705,joinsub,Winter 2021,W21,2021,Payments,child
23638,journey,Winter 2021,W21,2021,B2B,top
23638,journey,Winter 2021,W21,2021,Sales,child
23052,juicy-marbles,Winter 2021,W21,2021,Consumer,top
23052,juicy-marbles,Winter 2021,W21,2021,Food and Beverage,child
22823,june,Winter 2021,W21,2021,B2B,top
22823,june,Winter 2021,W21,2021,Analytics,child
23635,kanda,Winter 2021,W21,2021,Fintech,top
23635,kanda,Winter 2021,W21,2021,Credit and Lending,child
23302,kidato,Winter 2021,W21,2021,Education,top
23597,kilobaser,Winter 2021,W21,2021,Healthcare,top
23597,kilobaser,Winter 2021,W21,2021,Medical Devices,child
23290,kitemaker,Winter 2021,W21,2021,B2B,top
23290,kitemaker,Winter 2021,W21,2021,"Engineering, Product and Design",child
23661,kiwify,Winter 2021,W21,2021,Education,top
22844,kodo,Winter 2021,W21,2021,Fintech,top
22844,kodo,Winter 2021,W21,2021,Payments,child
22709,krab,Winter 2021,W21,2021,Fintech,top
22709,krab,Winter 2021,W21,2021,Credit and Lending,child
22857,kredi,Winter 2021,W21,2021,Fintech,top
22857,kredi,Winter 2021,W21,2021,Credit and Lending,child
22846,lalabox,Winter 2021,W21,2021,Consumer,top
22846,lalabox,Winter 2021,W21,2021,Content,child
23220,lamar-health,Winter 2021,W21,2021,Healthcare,top
23220,lamar-health,Winter 2021,W21,2021,Healthcare IT,child
22741,laudspeaker,Winter 2021,W21,2021,B2B,top
22741,laudspeaker,Winter 2021,W21,2021,Marketing,child
23085,launcher-labs,Winter 2021,W21,2021,Consumer,top
22833,lendflow,Winter 2021,W21,2021,Fintech,top
22833,lendflow,Winter 2021,W21,2021,Payments,child
22969,lighttwist,Winter 2021,W21,2021,B2B,top
22969,lighttwist,Winter 2021,W21,2021,"Engineering, Product and Design",child
22693,lion-pose,Winter 2021,W21,2021,Consumer,top
22906,liveflow,Winter 2021,W21,2021,B2B,top
22906,liveflow,Winter 2021,W21,2021,Finance and Accounting,child
22869,logica,Winter 2021,W21,2021,B2B,top
22869,logica,Winter 2021,W21,2021,Finance and Accounting,child
22974,logisticsos,Winter 2021,W21,2021,B2B,top
22974,logisticsos,Winter 2021,W21,2021,Supply Chain and Logistics,child
22566,lovd,Winter 2021,W21,2021,Consumer,top
23269,lunatic,Winter 2021,W21,2021,B2B,top
23269,lunatic,Winter 2021,W21,2021,"Engineering, Product and Design",child
22659,lygg,Winter 2021,W21,2021,Consumer,top
22659,lygg,Winter 2021,W21,2021,Apparel and Cosmetics,child
23327,machine26,Winter 2021,W21,2021,Real Estate and Construction,top
23327,machine26,Winter 2021,W21,2021,Construction,child
23613,magicbell,Winter 2021,W21,2021,B2B,top
23613,magicbell,Winter 2021,W21,2021,"Engineering, Product and Design",child
23193,manara,Winter 2021,W21,2021,B2B,top
23193,manara,Winter 2021,W21,2021,Recruiting and Talent,child
22948,marcopolo,Winter 2021,W21,2021,B2B,top
22948,marcopolo,Winter 2021,W21,2021,Operations,child
23541,mayan,Winter 2021,W21,2021,B2B,top
23541,mayan,Winter 2021,W21,2021,Operations,child
22885,measured,Winter 2021,W21,2021,Healthcare,top
22885,measured,Winter 2021,W21,2021,Consumer Health and Wellness,child
22663,medme-health,Winter 2021,W21,2021,Healthcare,top
22663,medme-health,Winter 2021,W21,2021,Healthcare IT,child
23518,meetanyway,Winter 2021,W21,2021,B2B,top
23518,meetanyway,Winter 2021,W21,2021,Operations,child
23240,mendel,Winter 2021,W21,2021,Fintech,top
23240,mendel,Winter 2021,W21,2021,Banking and Exchange,child
23642,meru-com,Winter 2021,W21,2021,B2B,top
23642,meru-com,Winter 2021,W21,2021,Retail,child
23437,mezli,Winter 2021,W21,2021,Consumer,top
23437,mezli,Winter 2021,W21,2021,Food and Beverage,child
23050,milk-video,Winter 2021,W21,2021,B2B,top
23050,milk-video,Winter 2021,W21,2021,Marketing,child
23521,mindportal,Winter 2021,W21,2021,Consumer,top
23521,mindportal,Winter 2021,W21,2021,Consumer Electronics,child
22855,mindee,Winter 2021,W21,2021,B2B,top
22855,mindee,Winter 2021,W21,2021,"Engineering, Product and Design",child
22676,modernloop,Winter 2021,W21,2021,B2B,top
22676,modernloop,Winter 2021,W21,2021,Recruiting and Talent,child
22700,moichor,Winter 2021,W21,2021,Healthcare,top
22700,moichor,Winter 2021,W21,2021,Diagnostics,child
23265,mono,Winter 2021,W21,2021,Fintech,top
23265,mono,Winter 2021,W21,2021,Banking and Exchange,child
23304,moonshot-brands,Winter 2021,W21,2021,Fintech,top
23304,moonshot-brands,Winter 2021,W21,2021,Asset Management,child
23472,moonvalley,Winter 2021,W21,2021,Consumer,top
23472,moonvalley,Winter 2021,W21,2021,Virtual and Augmented Reality,child
23261,morada-uno,Winter 2021,W21,2021,Real Estate and Construction,top
23261,morada-uno,Winter 2021,W21,2021,Housing and Real Estate,child
23202,moxion-power-co,Winter 2021,W21,2021,Industrials,top
23202,moxion-power-co,Winter 2021,W21,2021,Energy,child
23568,my-nextderma,Winter 2021,W21,2021,Healthcare,top
23568,my-nextderma,Winter 2021,W21,2021,Consumer Health and Wellness,child
23430,mystic,Winter 2021,W21,2021,B2B,top
23430,mystic,Winter 2021,W21,2021,Infrastructure,child
23185,mythia,Winter 2021,W21,2021,Fintech,top
23656,nano-technologies,Winter 2021,W21,2021,Fintech,top
23656,nano-technologies,Winter 2021,W21,2021,Credit and Lending,child
23431,navattic,Winter 2021,W21,2021,B2B,top
23431,navattic,Winter 2021,W21,2021,Marketing,child
22600,neverland,Winter 2021,W21,2021,Consumer,top
22600,neverland,Winter 2021,W21,2021,Home and Personal,child
23632,nextpay,Winter 2021,W21,2021,Fintech,top
23632,nextpay,Winter 2021,W21,2021,Banking and Exchange,child
23000,nimbus-3,Winter 2021,W21,2021,B2B,top
23000,nimbus-3,Winter 2021,W21,2021,Infrastructure,child
22840,nirva,Winter 2021,W21,2021,Healthcare,top
22840,nirva,Winter 2021,W21,2021,Healthcare Services,child
22975,noble,Winter 2021,W21,2021,B2B,top
22975,noble,Winter 2021,W21,2021,Finance and Accounting,child
22699,nourish,Winter 2021,W21,2021,Healthcare,top
22780,noya,Winter 2021,W21,2021,Industrials,top
22780,noya,Winter 2021,W21,2021,Climate,child
23522,nuntius-therapeutics,Winter 2021,W21,2021,Healthcare,top
23522,nuntius-therapeutics,Winter 2021,W21,2021,Therapeutics,child
22698,observa,Winter 2021,W21,2021,B2B,top
22698,observa,Winter 2021,W21,2021,Security,child
22797,octifi,Winter 2021,W21,2021,Fintech,top
22797,octifi,Winter 2021,W21,2021,Consumer Finance,child
23366,olaclick,Winter 2021,W21,2021,Consumer,top
23366,olaclick,Winter 2021,W21,2021,Food and Beverage,child
23634,ollama,Winter 2021,W21,2021,B2B,top
23634,ollama,Winter 2021,W21,2021,Infrastructure,child
23238,ontop,Winter 2021,W21,2021,B2B,top
22986,opencode,Winter 2021,W21,2021,B2B,top
22986,opencode,Winter 2021,W21,2021,Infrastructure,child
22843,orbillion-bio,Winter 2021,W21,2021,Industrials,top
22843,orbillion-bio,Winter 2021,W21,2021,Climate,child
23461,outfit,Winter 2021,W21,2021,Consumer,top
23461,outfit,Winter 2021,W21,2021,Home and Personal,child
23277,pagaloop,Winter 2021,W21,2021,Fintech,top
23277,pagaloop,Winter 2021,W21,2021,Payments,child
22861,pangea-app,Winter 2021,W21,2021,B2B,top
22861,pangea-app,Winter 2021,W21,2021,Recruiting and Talent,child
22832,parsagon,Winter 2021,W21,2021,B2B,top
22985,partnered-2,Winter 2021,W21,2021,B2B,top
22985,partnered-2,Winter 2021,W21,2021,Sales,child
22672,pensil,Winter 2021,W21,2021,B2B,top
22672,pensil,Winter 2021,W21,2021,"Engineering, Product and Design",child
22806,per-diem,Winter 2021,W21,2021,B2B,top
22806,per-diem,Winter 2021,W21,2021,Marketing,child
22722,pesto,Winter 2021,W21,2021,Fintech,top
22722,pesto,Winter 2021,W21,2021,Credit and Lending,child
23162,phoenix,Winter 2021,W21,2021,Healthcare,top
23162,phoenix,Winter 2021,W21,2021,Consumer Health and Wellness,child
22681,pibit-ai,Winter 2021,W21,2021,Fintech,top
22681,pibit-ai,Winter 2021,W21,2021,Insurance,child
22750,pingpong,Winter 2021,W21,2021,B2B,top
22750,pingpong,Winter 2021,W21,2021,Productivity,child
23610,pipebio,Winter 2021,W21,2021,Healthcare,top
23610,pipebio,Winter 2021,W21,2021,Therapeutics,child
23041,platypus,Winter 2021,W21,2021,B2B,top
22652,playmaker,Winter 2021,W21,2021,Consumer,top
22652,playmaker,Winter 2021,W21,2021,Content,child
23414,poliglota,Winter 2021,W21,2021,Education,top
22878,popl,Winter 2021,W21,2021,B2B,top
22670,powerrouter,Winter 2021,W21,2021,B2B,top
22670,powerrouter,Winter 2021,W21,2021,Sales,child
22738,pragmatic-leaders-ankai-inc,Winter 2021,W21,2021,B2B,top
23239,preki,Winter 2021,W21,2021,B2B,top
23278,prendea,Winter 2021,W21,2021,Education,top
22772,prequel,Winter 2021,W21,2021,B2B,top
22772,prequel,Winter 2021,W21,2021,Analytics,child
22867,procoto,Winter 2021,W21,2021,B2B,top
22867,procoto,Winter 2021,W21,2021,Finance and Accounting,child
22827,promoted,Winter 2021,W21,2021,B2B,top
23398,prospa,Winter 2021,W21,2021,Fintech,top
23398,prospa,Winter 2021,W21,2021,Banking and Exchange,child
22830,pry-financials,Winter 2021,W21,2021,B2B,top
22830,pry-financials,Winter 2021,W21,2021,Finance and Accounting,child
22883,purpose-finance,Winter 2021,W21,2021,Fintech,top
22883,purpose-finance,Winter 2021,W21,2021,Banking and Exchange,child
23229,pyroscope,Winter 2021,W21,2021,B2B,top
23229,pyroscope,Winter 2021,W21,2021,"Engineering, Product and Design",child
22661,quadrant-eye,Winter 2021,W21,2021,Healthcare,top
22661,quadrant-eye,Winter 2021,W21,2021,Medical Devices,child
22850,quadrant-health,Winter 2021,W21,2021,Healthcare,top
22850,quadrant-health,Winter 2021,W21,2021,Healthcare IT,child
22701,queenly,Winter 2021,W21,2021,Consumer,top
22701,queenly,Winter 2021,W21,2021,Apparel and Cosmetics,child
22995,quicknode,Winter 2021,W21,2021,B2B,top
22995,quicknode,Winter 2021,W21,2021,Infrastructure,child
22990,quotabook,Winter 2021,W21,2021,B2B,top
22990,quotabook,Winter 2021,W21,2021,Finance and Accounting,child
22887,r2,Winter 2021,W21,2021,Fintech,top
22887,r2,Winter 2021,W21,2021,Credit and Lending,child
23369,regent,Winter 2021,W21,2021,Industrials,top
23369,regent,Winter 2021,W21,2021,Aviation and Space,child
23156,roger,Winter 2021,W21,2021,B2B,top
23105,reclaim-protocol,Winter 2021,W21,2021,B2B,top
23105,reclaim-protocol,Winter 2021,W21,2021,Recruiting and Talent,child
23432,recover,Winter 2021,W21,2021,Healthcare,top
23432,recover,Winter 2021,W21,2021,Consumer Health and Wellness,child
23146,redcliffe-lifetech,Winter 2021,W21,2021,Healthcare,top
23146,redcliffe-lifetech,Winter 2021,W21,2021,Diagnostics,child
