company_id,company_slug,batch,batch_code,year,tag
24291,digibuild,Summer 2021,S21,2021,SaaS
24291,digibuild,Summer 2021,S21,2021,Supply Chain
24291,digibuild,Summer 2021,S21,2021,AI
24291,digibuild,Summer 2021,S21,2021,ML
24445,digistain,Summer 2021,S21,2021,Medical Devices
24557,dots-2,Summer 2021,S21,2021,Fintech
24557,dots-2,Summer 2021,S21,2021,Payments
24557,dots-2,Summer 2021,S21,2021,API
24557,dots-2,Summer 2021,S21,2021,Creator Economy
24132,doublehq,Summer 2021,S21,2021,Fintech
24132,doublehq,Summer 2021,S21,2021,SaaS
24132,doublehq,Summer 2021,S21,2021,B2B
24091,echoes-hq,Summer 2021,S21,2021,Developer Tools
24091,echoes-hq,Summer 2021,S21,2021,SaaS
24091,echoes-hq,Summer 2021,S21,2021,B2B
24414,encuadrado,Summer 2021,S21,2021,Fintech
24414,encuadrado,Summer 2021,S21,2021,Marketplace
24414,encuadrado,Summer 2021,S21,2021,SaaS
24499,endla,Summer 2021,S21,2021,Analytics
24499,endla,Summer 2021,S21,2021,Energy
24499,endla,Summer 2021,S21,2021,Big Data
24258,enerjazz,Summer 2021,S21,2021,Climate
24270,enso,Summer 2021,S21,2021,SaaS
24270,enso,Summer 2021,S21,2021,Open Source
24138,epinoma,Summer 2021,S21,2021,Synthetic Biology
24138,epinoma,Summer 2021,S21,2021,Biotech
23817,epsilon3-inc,Summer 2021,S21,2021,Commercial Space Launch
23817,epsilon3-inc,Summer 2021,S21,2021,SaaS
23817,epsilon3-inc,Summer 2021,S21,2021,Space Exploration
23817,epsilon3-inc,Summer 2021,S21,2021,B2B
23817,epsilon3-inc,Summer 2021,S21,2021,Enterprise Software
24875,equipt-health,Summer 2021,S21,2021,Sleep Tech
24875,equipt-health,Summer 2021,S21,2021,Consumer Health Services
24875,equipt-health,Summer 2021,S21,2021,Digital Health
24875,equipt-health,Summer 2021,S21,2021,Telemedicine
24827,evidence,Summer 2021,S21,2021,Developer Tools
24827,evidence,Summer 2021,S21,2021,B2B
24827,evidence,Summer 2021,S21,2021,Analytics
24827,evidence,Summer 2021,S21,2021,Data Engineering
24827,evidence,Summer 2021,S21,2021,Data Visualization
24484,evidently-ai,Summer 2021,S21,2021,Developer Tools
24484,evidently-ai,Summer 2021,S21,2021,Machine Learning
24484,evidently-ai,Summer 2021,S21,2021,B2B
24484,evidently-ai,Summer 2021,S21,2021,Open Source
24893,exa,Summer 2021,S21,2021,Developer Tools
24893,exa,Summer 2021,S21,2021,Search
24893,exa,Summer 2021,S21,2021,AI
24893,exa,Summer 2021,S21,2021,APIs
24550,examedi,Summer 2021,S21,2021,Marketplace
24550,examedi,Summer 2021,S21,2021,Consumer Health Services
24380,fastfarma,Summer 2021,S21,2021,E-commerce
24599,female-invest,Summer 2021,S21,2021,Fintech
24599,female-invest,Summer 2021,S21,2021,eLearning
24599,female-invest,Summer 2021,S21,2021,Investing
24598,ferveret-inc,Summer 2021,S21,2021,Hardware
24598,ferveret-inc,Summer 2021,S21,2021,Climate
24598,ferveret-inc,Summer 2021,S21,2021,Energy
24629,filadd,Summer 2021,S21,2021,Education
24629,filadd,Summer 2021,S21,2021,eLearning
24629,filadd,Summer 2021,S21,2021,Community
24597,filta,Summer 2021,S21,2021,Augmented Reality
24597,filta,Summer 2021,S21,2021,Crypto / Web3
24597,filta,Summer 2021,S21,2021,Virtual Reality
23986,fingo-africa,Summer 2021,S21,2021,Neobank
23985,firstquadrant,Summer 2021,S21,2021,Artificial Intelligence
23985,firstquadrant,Summer 2021,S21,2021,SaaS
23985,firstquadrant,Summer 2021,S21,2021,Sales
23985,firstquadrant,Summer 2021,S21,2021,Sales Enablement
23985,firstquadrant,Summer 2021,S21,2021,AI
24169,fitia,Summer 2021,S21,2021,Consumer
24169,fitia,Summer 2021,S21,2021,Fitness
24169,fitia,Summer 2021,S21,2021,Health & Wellness
24530,float,Summer 2021,S21,2021,Fintech
24530,float,Summer 2021,S21,2021,B2B
24530,float,Summer 2021,S21,2021,E-commerce
24540,floatpays-inc,Summer 2021,S21,2021,Fintech
24540,floatpays-inc,Summer 2021,S21,2021,SaaS
23972,flow-club,Summer 2021,S21,2021,Consumer
23972,flow-club,Summer 2021,S21,2021,Community
23972,flow-club,Summer 2021,S21,2021,Productivity
23972,flow-club,Summer 2021,S21,2021,Health & Wellness
23972,flow-club,Summer 2021,S21,2021,Remote Work
24026,flowbo-inc,Summer 2021,S21,2021,Fintech
24026,flowbo-inc,Summer 2021,S21,2021,Marketplace
24026,flowbo-inc,Summer 2021,S21,2021,Creator Economy
24475,flowly,Summer 2021,S21,2021,Health Tech
24158,forage-2,Summer 2021,S21,2021,Fintech
24158,forage-2,Summer 2021,S21,2021,GovTech
24158,forage-2,Summer 2021,S21,2021,Payments
24408,forage-mail,Summer 2021,S21,2021,Consumer
24408,forage-mail,Summer 2021,S21,2021,Productivity
24408,forage-mail,Summer 2021,S21,2021,Email
24408,forage-mail,Summer 2021,S21,2021,AI
24408,forage-mail,Summer 2021,S21,2021,AI Assistant
24379,formance,Summer 2021,S21,2021,Developer Tools
24379,formance,Summer 2021,S21,2021,Fintech
24379,formance,Summer 2021,S21,2021,Payments
24379,formance,Summer 2021,S21,2021,B2B
24379,formance,Summer 2021,S21,2021,Open Source
24446,freterium,Summer 2021,S21,2021,Logistics
24446,freterium,Summer 2021,S21,2021,Supply Chain
24038,frontpage,Summer 2021,S21,2021,Fintech
24038,frontpage,Summer 2021,S21,2021,Community
24830,gamerpay,Summer 2021,S21,2021,Fintech
24830,gamerpay,Summer 2021,S21,2021,Marketplace
24830,gamerpay,Summer 2021,S21,2021,Gaming
24574,genomelink,Summer 2021,S21,2021,Consumer Health Services
24574,genomelink,Summer 2021,S21,2021,Genomics
24575,genuity,Summer 2021,S21,2021,SaaS
24575,genuity,Summer 2021,S21,2021,Enterprise Software
24345,geostar,Summer 2021,S21,2021,SaaS
24345,geostar,Summer 2021,S21,2021,B2B
24345,geostar,Summer 2021,S21,2021,Sales
24345,geostar,Summer 2021,S21,2021,Sales Enablement
24345,geostar,Summer 2021,S21,2021,Market Research
24390,getdot,Summer 2021,S21,2021,SaaS
24390,getdot,Summer 2021,S21,2021,B2B
24390,getdot,Summer 2021,S21,2021,Analytics
24390,getdot,Summer 2021,S21,2021,Enterprise
24390,getdot,Summer 2021,S21,2021,AI
24264,glitzi,Summer 2021,S21,2021,Marketplace
24264,glitzi,Summer 2021,S21,2021,Beauty
24264,glitzi,Summer 2021,S21,2021,Health & Wellness
23963,gobillion,Summer 2021,S21,2021,E-commerce
24005,goodkind,Summer 2021,S21,2021,Education
24005,goodkind,Summer 2021,S21,2021,SaaS
24005,goodkind,Summer 2021,S21,2021,B2B
24005,goodkind,Summer 2021,S21,2021,Video
24252,govly,Summer 2021,S21,2021,SaaS
24252,govly,Summer 2021,S21,2021,GovTech
24868,heo-robotics,Summer 2021,S21,2021,Space Exploration
24868,heo-robotics,Summer 2021,S21,2021,Aerospace
24868,heo-robotics,Summer 2021,S21,2021,Defense
24467,harmonic-discovery,Summer 2021,S21,2021,AI-powered Drug Discovery
24467,harmonic-discovery,Summer 2021,S21,2021,Biotech
24467,harmonic-discovery,Summer 2021,S21,2021,Healthcare
24467,harmonic-discovery,Summer 2021,S21,2021,Drug discovery
23842,hedgehog,Summer 2021,S21,2021,DeFi
23842,hedgehog,Summer 2021,S21,2021,Fintech
23842,hedgehog,Summer 2021,S21,2021,Crypto / Web3
24488,heimdal,Summer 2021,S21,2021,Carbon Capture and Removal
24488,heimdal,Summer 2021,S21,2021,Climate
24460,hera,Summer 2021,S21,2021,Productivity
24460,hera,Summer 2021,S21,2021,Calendar
24489,heycharge,Summer 2021,S21,2021,Climate
24197,quid,Summer 2021,S21,2021,SaaS
24197,quid,Summer 2021,S21,2021,B2B
24197,quid,Summer 2021,S21,2021,Productivity
24197,quid,Summer 2021,S21,2021,Messaging
24756,hirebolt,Summer 2021,S21,2021,Recruiting
24756,hirebolt,Summer 2021,S21,2021,HR Tech
24539,hitpay,Summer 2021,S21,2021,Fintech
24539,hitpay,Summer 2021,S21,2021,Payments
23953,hive-health,Summer 2021,S21,2021,Fintech
23953,hive-health,Summer 2021,S21,2021,Payments
23953,hive-health,Summer 2021,S21,2021,Telehealth
23953,hive-health,Summer 2021,S21,2021,Digital Health
23953,hive-health,Summer 2021,S21,2021,Health Insurance
24586,hudson-labs,Summer 2021,S21,2021,Artificial Intelligence
24586,hudson-labs,Summer 2021,S21,2021,Fintech
24586,hudson-labs,Summer 2021,S21,2021,SaaS
24601,humane-genomics,Summer 2021,S21,2021,Hard Tech
24601,humane-genomics,Summer 2021,S21,2021,Synthetic Biology
22763,hyper,Summer 2021,S21,2021,SaaS
22763,hyper,Summer 2021,S21,2021,Payments
22763,hyper,Summer 2021,S21,2021,Community
24177,hypertrader,Summer 2021,S21,2021,Fintech
24177,hypertrader,Summer 2021,S21,2021,SaaS
24177,hypertrader,Summer 2021,S21,2021,Crypto / Web3
24177,hypertrader,Summer 2021,S21,2021,Investing
24206,hyperbrowser,Summer 2021,S21,2021,Developer Tools
24206,hyperbrowser,Summer 2021,S21,2021,B2B
24206,hyperbrowser,Summer 2021,S21,2021,AI
24351,hypercontext,Summer 2021,S21,2021,Productivity
24150,hypercore,Summer 2021,S21,2021,Fintech
24150,hypercore,Summer 2021,S21,2021,SaaS
24150,hypercore,Summer 2021,S21,2021,B2B
23727,hyperseed,Summer 2021,S21,2021,FinOps
23727,hyperseed,Summer 2021,S21,2021,Fintech
23727,hyperseed,Summer 2021,S21,2021,SaaS
23727,hyperseed,Summer 2021,S21,2021,Finance
23727,hyperseed,Summer 2021,S21,2021,B2B
24572,infina,Summer 2021,S21,2021,Fintech
24572,infina,Summer 2021,S21,2021,Investing
24373,infiuss-health,Summer 2021,S21,2021,Marketplace
24373,infiuss-health,Summer 2021,S21,2021,B2B
24443,inflow,Summer 2021,S21,2021,Mental Health Tech
24443,inflow,Summer 2021,S21,2021,Consumer Health Services
24143,instakin,Summer 2021,S21,2021,Fintech
24143,instakin,Summer 2021,S21,2021,Consumer
24143,instakin,Summer 2021,S21,2021,Neobank
24079,instacrops,Summer 2021,S21,2021,Sustainability
24079,instacrops,Summer 2021,S21,2021,Agriculture
24353,intellect,Summer 2021,S21,2021,Digital Health
24353,intellect,Summer 2021,S21,2021,Healthcare
24353,intellect,Summer 2021,S21,2021,Health Insurance
24353,intellect,Summer 2021,S21,2021,Health & Wellness
24353,intellect,Summer 2021,S21,2021,Mental Health
23819,inversion-space,Summer 2021,S21,2021,Hard Tech
23819,inversion-space,Summer 2021,S21,2021,Hardware
23819,inversion-space,Summer 2021,S21,2021,Transportation
23819,inversion-space,Summer 2021,S21,2021,Aerospace
24266,ivella,Summer 2021,S21,2021,Banking as a Service
24266,ivella,Summer 2021,S21,2021,Fintech
24266,ivella,Summer 2021,S21,2021,Consumer Finance
24164,ivy-homes,Summer 2021,S21,2021,Proptech
23973,jestor,Summer 2021,S21,2021,B2B
23973,jestor,Summer 2021,S21,2021,Productivity
23973,jestor,Summer 2021,S21,2021,Operations
23973,jestor,Summer 2021,S21,2021,AI
24205,jovian,Summer 2021,S21,2021,AI-Enhanced Learning
24205,jovian,Summer 2021,S21,2021,Developer Tools
24205,jovian,Summer 2021,S21,2021,Education
24205,jovian,Summer 2021,S21,2021,Machine Learning
23970,jupe,Summer 2021,S21,2021,Hardware
23970,jupe,Summer 2021,S21,2021,Housing
23970,jupe,Summer 2021,S21,2021,Manufacturing
23970,jupe,Summer 2021,S21,2021,Proptech
23970,jupe,Summer 2021,S21,2021,Climate
24426,kaipod-learning,Summer 2021,S21,2021,Education
24426,kaipod-learning,Summer 2021,S21,2021,eLearning
24426,kaipod-learning,Summer 2021,S21,2021,Consumer
24039,kalam-labs,Summer 2021,S21,2021,Drones
24039,kalam-labs,Summer 2021,S21,2021,Aerospace
24039,kalam-labs,Summer 2021,S21,2021,AI
24649,kapacity-io,Summer 2021,S21,2021,Real Estate
24649,kapacity-io,Summer 2021,S21,2021,Climate
24649,kapacity-io,Summer 2021,S21,2021,Renewable Energy
24006,karbon-card,Summer 2021,S21,2021,Fintech
24006,karbon-card,Summer 2021,S21,2021,B2B
24192,kaya,Summer 2021,S21,2021,SaaS
24192,kaya,Summer 2021,S21,2021,B2B
24192,kaya,Summer 2021,S21,2021,Analytics
24192,kaya,Summer 2021,S21,2021,Marketing
24192,kaya,Summer 2021,S21,2021,AI
24207,keyri,Summer 2021,S21,2021,SaaS
24207,keyri,Summer 2021,S21,2021,B2B
24207,keyri,Summer 2021,S21,2021,Security
24167,kindamagical,Summer 2021,S21,2021,Design Tools
24628,kiwi-biosciences,Summer 2021,S21,2021,Biotech
24628,kiwi-biosciences,Summer 2021,S21,2021,Food Tech
24424,kodda,Summer 2021,S21,2021,Consumer Health Services
24424,kodda,Summer 2021,S21,2021,Digital Health
24424,kodda,Summer 2021,S21,2021,Health & Wellness
24181,kodex,Summer 2021,S21,2021,GovTech
24181,kodex,Summer 2021,S21,2021,Compliance
24181,kodex,Summer 2021,S21,2021,LegalTech
24181,kodex,Summer 2021,S21,2021,Regtech
24162,konta-com,Summer 2021,S21,2021,Artificial Intelligence
24162,konta-com,Summer 2021,S21,2021,Fintech
24162,konta-com,Summer 2021,S21,2021,SaaS
24041,koshex,Summer 2021,S21,2021,Fintech
24415,kurios,Summer 2021,S21,2021,eLearning
24415,kurios,Summer 2021,S21,2021,Latin America
24151,lago,Summer 2021,S21,2021,FinOps
24151,lago,Summer 2021,S21,2021,Fintech
24151,lago,Summer 2021,S21,2021,SaaS
24151,lago,Summer 2021,S21,2021,Open Source
24151,lago,Summer 2021,S21,2021,Billing
24156,lariat-data,Summer 2021,S21,2021,Machine Learning
24156,lariat-data,Summer 2021,S21,2021,Big Data
24156,lariat-data,Summer 2021,S21,2021,Data Engineering
24241,laudable,Summer 2021,S21,2021,SaaS
24241,laudable,Summer 2021,S21,2021,B2B
24241,laudable,Summer 2021,S21,2021,Video
23946,legion-health,Summer 2021,S21,2021,Consumer Health Services
23946,legion-health,Summer 2021,S21,2021,Telehealth
23946,legion-health,Summer 2021,S21,2021,Healthcare
23946,legion-health,Summer 2021,S21,2021,Mental Health
23946,legion-health,Summer 2021,S21,2021,AI
24372,lemfi,Summer 2021,S21,2021,Fintech
23974,level,Summer 2021,S21,2021,Fintech
23974,level,Summer 2021,S21,2021,Lending
24498,levo,Summer 2021,S21,2021,Fintech
24498,levo,Summer 2021,S21,2021,B2B
24498,levo,Summer 2021,S21,2021,Investing
24037,levro,Summer 2021,S21,2021,Fintech
24037,levro,Summer 2021,S21,2021,Payments
24037,levro,Summer 2021,S21,2021,Finance
24037,levro,Summer 2021,S21,2021,B2B
24037,levro,Summer 2021,S21,2021,International
24879,lightly,Summer 2021,S21,2021,Machine Learning
24879,lightly,Summer 2021,S21,2021,Data Labeling
24558,litnerd,Summer 2021,S21,2021,Education
24558,litnerd,Summer 2021,S21,2021,SaaS
24558,litnerd,Summer 2021,S21,2021,Media
24558,litnerd,Summer 2021,S21,2021,Kids
24925,liv-labs-inc,Summer 2021,S21,2021,Hardware
24925,liv-labs-inc,Summer 2021,S21,2021,Consumer Health Services
24925,liv-labs-inc,Summer 2021,S21,2021,Women's Health
24925,liv-labs-inc,Summer 2021,S21,2021,Consumer Products
23831,lobby,Summer 2021,S21,2021,Marketplace
23831,lobby,Summer 2021,S21,2021,Telehealth
23831,lobby,Summer 2021,S21,2021,Healthcare
24190,locale,Summer 2021,S21,2021,Grocery
24190,locale,Summer 2021,S21,2021,Marketplace
24190,locale,Summer 2021,S21,2021,Delivery
24190,locale,Summer 2021,S21,2021,Food
24355,lootrush,Summer 2021,S21,2021,Crypto / Web3
24624,luable,Summer 2021,S21,2021,Fintech
24822,luminate-medical,Summer 2021,S21,2021,Hard Tech
24822,luminate-medical,Summer 2021,S21,2021,Consumer Health Services
24822,luminate-medical,Summer 2021,S21,2021,Medical Devices
24369,mable,Summer 2021,S21,2021,Health Tech
24369,mable,Summer 2021,S21,2021,Telehealth
24369,mable,Summer 2021,S21,2021,Genomics
24551,mach9,Summer 2021,S21,2021,Machine Learning
24551,mach9,Summer 2021,S21,2021,Computer Vision
24551,mach9,Summer 2021,S21,2021,Design Tools
24551,mach9,Summer 2021,S21,2021,Infrastructure
24551,mach9,Summer 2021,S21,2021,AI
24136,madeats,Summer 2021,S21,2021,Ghost Kitchens
24136,madeats,Summer 2021,S21,2021,E-commerce
24044,mailmodo,Summer 2021,S21,2021,SaaS
24466,makani-science,Summer 2021,S21,2021,Health Tech
24466,makani-science,Summer 2021,S21,2021,Medical Devices
24640,malga,Summer 2021,S21,2021,SaaS
24640,malga,Summer 2021,S21,2021,Payments
24640,malga,Summer 2021,S21,2021,B2B
24382,malloc-inc,Summer 2021,S21,2021,Privacy
24382,malloc-inc,Summer 2021,S21,2021,Cybersecurity
24382,malloc-inc,Summer 2021,S21,2021,Defense
24382,malloc-inc,Summer 2021,S21,2021,AI
24176,maroo,Summer 2021,S21,2021,Fintech
24176,maroo,Summer 2021,S21,2021,SaaS
24176,maroo,Summer 2021,S21,2021,B2B
23451,marqvision,Summer 2021,S21,2021,Artificial Intelligence
23451,marqvision,Summer 2021,S21,2021,SaaS
23451,marqvision,Summer 2021,S21,2021,Computer Vision
23451,marqvision,Summer 2021,S21,2021,B2B
23451,marqvision,Summer 2021,S21,2021,LegalTech
24330,matidor-com,Summer 2021,S21,2021,SaaS
24330,matidor-com,Summer 2021,S21,2021,Geographic Information System
24330,matidor-com,Summer 2021,S21,2021,B2B
24528,matrubials-inc,Summer 2021,S21,2021,AI-powered Drug Discovery
24528,matrubials-inc,Summer 2021,S21,2021,Women's Health
24528,matrubials-inc,Summer 2021,S21,2021,Therapeutics
24915,mecho-autotech,Summer 2021,S21,2021,Auto Commerce
24915,mecho-autotech,Summer 2021,S21,2021,Marketplace
24915,mecho-autotech,Summer 2021,S21,2021,E-commerce
24820,medium-biosciences,Summer 2021,S21,2021,Artificial Intelligence
24820,medium-biosciences,Summer 2021,S21,2021,Machine Learning
24820,medium-biosciences,Summer 2021,S21,2021,Biotech
24692,membo,Summer 2021,S21,2021,Grocery
24692,membo,Summer 2021,S21,2021,Marketplace
24692,membo,Summer 2021,S21,2021,Delivery
23818,mentorcam,Summer 2021,S21,2021,Education
23818,mentorcam,Summer 2021,S21,2021,Marketplace
24509,mentum,Summer 2021,S21,2021,Artificial Intelligence
24509,mentum,Summer 2021,S21,2021,SaaS
24509,mentum,Summer 2021,S21,2021,B2B
24509,mentum,Summer 2021,S21,2021,Supply Chain
24509,mentum,Summer 2021,S21,2021,Procurement
24378,mergent,Summer 2021,S21,2021,Developer Tools
24508,meticulous,Summer 2021,S21,2021,Developer Tools
24508,meticulous,Summer 2021,S21,2021,Hard Tech
24508,meticulous,Summer 2021,S21,2021,SaaS
24185,micro-meat,Summer 2021,S21,2021,Hard Tech
24185,micro-meat,Summer 2021,S21,2021,Cultured Meat
24185,micro-meat,Summer 2021,S21,2021,Biotech
24185,micro-meat,Summer 2021,S21,2021,Climate
24185,micro-meat,Summer 2021,S21,2021,Food Tech
24383,milky-way-ai,Summer 2021,S21,2021,Artificial Intelligence
24383,milky-way-ai,Summer 2021,S21,2021,SaaS
24383,milky-way-ai,Summer 2021,S21,2021,Computer Vision
24346,mindfi,Summer 2021,S21,2021,Machine Learning
24346,mindfi,Summer 2021,S21,2021,Mental Health Tech
24346,mindfi,Summer 2021,S21,2021,B2B
24346,mindfi,Summer 2021,S21,2021,HR Tech
24346,mindfi,Summer 2021,S21,2021,Health & Wellness
24779,mindmesh,Summer 2021,S21,2021,SaaS
24779,mindmesh,Summer 2021,S21,2021,Productivity
24779,mindmesh,Summer 2021,S21,2021,Remote Work
23951,mindstate-design-labs,Summer 2021,S21,2021,Artificial Intelligence
23951,mindstate-design-labs,Summer 2021,S21,2021,Hard Tech
23951,mindstate-design-labs,Summer 2021,S21,2021,Neurotechnology
23951,mindstate-design-labs,Summer 2021,S21,2021,Biotech
23951,mindstate-design-labs,Summer 2021,S21,2021,AI
24461,mine,Summer 2021,S21,2021,Artificial Intelligence
24461,mine,Summer 2021,S21,2021,Fintech
24461,mine,Summer 2021,S21,2021,Consumer
24461,mine,Summer 2021,S21,2021,Consumer Finance
24395,miniloop,Summer 2021,S21,2021,AI
24395,miniloop,Summer 2021,S21,2021,AI Assistant
24100,mobileboost,Summer 2021,S21,2021,Artificial Intelligence
24100,mobileboost,Summer 2021,S21,2021,Developer Tools
24100,mobileboost,Summer 2021,S21,2021,Generative AI
24100,mobileboost,Summer 2021,S21,2021,B2B
24100,mobileboost,Summer 2021,S21,2021,No-code
24371,momo-medical,Summer 2021,S21,2021,SaaS
24371,momo-medical,Summer 2021,S21,2021,IoT
24371,momo-medical,Summer 2021,S21,2021,B2B
24269,monet,Summer 2021,S21,2021,Fintech
24248,monto,Summer 2021,S21,2021,Fintech
24248,monto,Summer 2021,S21,2021,B2B
24700,moving-parts,Summer 2021,S21,2021,Developer Tools
24627,nasdisc,Summer 2021,S21,2021,Art Trading Platforms
24627,nasdisc,Summer 2021,S21,2021,Marketplace
24627,nasdisc,Summer 2021,S21,2021,E-commerce
24876,nash,Summer 2021,S21,2021,Marketplace
24876,nash,Summer 2021,S21,2021,SaaS
24876,nash,Summer 2021,S21,2021,B2B
24876,nash,Summer 2021,S21,2021,Delivery
24876,nash,Summer 2021,S21,2021,Logistics
24095,neodocs,Summer 2021,S21,2021,Artificial Intelligence
24095,neodocs,Summer 2021,S21,2021,Consumer Health Services
24095,neodocs,Summer 2021,S21,2021,Medical Devices
24157,nexus,Summer 2021,S21,2021,Fintech
24157,nexus,Summer 2021,S21,2021,Neobank
24084,nino-foods,Summer 2021,S21,2021,Ghost Kitchens
24084,nino-foods,Summer 2021,S21,2021,Delivery
24084,nino-foods,Summer 2021,S21,2021,E-commerce
24084,nino-foods,Summer 2021,S21,2021,Food & Beverage
24562,noloco,Summer 2021,S21,2021,Developer Tools
24562,noloco,Summer 2021,S21,2021,SaaS
24562,noloco,Summer 2021,S21,2021,No-code
24579,nomod,Summer 2021,S21,2021,Fintech
24579,nomod,Summer 2021,S21,2021,Payments
24653,novatr,Summer 2021,S21,2021,Education
24653,novatr,Summer 2021,S21,2021,eLearning
24053,odwen,Summer 2021,S21,2021,Marketplace
24053,odwen,Summer 2021,S21,2021,Warehouse Management Tech
24053,odwen,Summer 2021,S21,2021,B2B
23947,odys-aviation,Summer 2021,S21,2021,Hard Tech
23947,odys-aviation,Summer 2021,S21,2021,Airplanes
23947,odys-aviation,Summer 2021,S21,2021,Climate
24254,okani,Summer 2021,S21,2021,Consumer Health Services
24254,okani,Summer 2021,S21,2021,Primary Care
24404,oneschema,Summer 2021,S21,2021,Artificial Intelligence
24404,oneschema,Summer 2021,S21,2021,SaaS
24404,oneschema,Summer 2021,S21,2021,B2B
24404,oneschema,Summer 2021,S21,2021,Workflow Automation
24404,oneschema,Summer 2021,S21,2021,AI
24843,oneshop,Summer 2021,S21,2021,SaaS
24843,oneshop,Summer 2021,S21,2021,E-commerce
24302,onestopkitchen,Summer 2021,S21,2021,Ghost Kitchens
24302,onestopkitchen,Summer 2021,S21,2021,E-commerce
24302,onestopkitchen,Summer 2021,S21,2021,AI
24230,onebrief,Summer 2021,S21,2021,SaaS
24230,onebrief,Summer 2021,S21,2021,GovTech
24230,onebrief,Summer 2021,S21,2021,Defense
24544,onfolk,Summer 2021,S21,2021,SaaS
24544,onfolk,Summer 2021,S21,2021,B2B
24544,onfolk,Summer 2021,S21,2021,Payroll
24580,onsite-pro,Summer 2021,S21,2021,Construction
24580,onsite-pro,Summer 2021,S21,2021,B2B
24580,onsite-pro,Summer 2021,S21,2021,Climate
23781,openlayer,Summer 2021,S21,2021,AIOps
23781,openlayer,Summer 2021,S21,2021,Artificial Intelligence
23781,openlayer,Summer 2021,S21,2021,Developer Tools
23781,openlayer,Summer 2021,S21,2021,Generative AI
23781,openlayer,Summer 2021,S21,2021,Machine Learning
24774,opkit,Summer 2021,S21,2021,SaaS
24774,opkit,Summer 2021,S21,2021,Health Tech
24774,opkit,Summer 2021,S21,2021,Digital Health
24774,opkit,Summer 2021,S21,2021,Healthcare
24774,opkit,Summer 2021,S21,2021,Conversational AI
24691,orderli,Summer 2021,S21,2021,SaaS
24691,orderli,Summer 2021,S21,2021,B2B
24691,orderli,Summer 2021,S21,2021,E-commerce
24727,output,Summer 2021,S21,2021,AI-powered Drug Discovery
24727,output,Summer 2021,S21,2021,Generative AI
24727,output,Summer 2021,S21,2021,Biotech
24727,output,Summer 2021,S21,2021,AI
24602,payze,Summer 2021,S21,2021,Fintech
24602,payze,Summer 2021,S21,2021,B2B
24821,pactima,Summer 2021,S21,2021,Documents
24821,pactima,Summer 2021,S21,2021,SaaS
24821,pactima,Summer 2021,S21,2021,B2B
23780,palettehq,Summer 2021,S21,2021,SaaS
23780,palettehq,Summer 2021,S21,2021,B2B
23780,palettehq,Summer 2021,S21,2021,Sales
24682,pandai,Summer 2021,S21,2021,Education
24682,pandai,Summer 2021,S21,2021,SaaS
24682,pandai,Summer 2021,S21,2021,Subscriptions
24081,parallel-bio,Summer 2021,S21,2021,AI-powered Drug Discovery
24081,parallel-bio,Summer 2021,S21,2021,Biotech
24159,patterns,Summer 2021,S21,2021,Analytics
24159,patterns,Summer 2021,S21,2021,Data Science
24159,patterns,Summer 2021,S21,2021,Data Engineering
24159,patterns,Summer 2021,S21,2021,Data Visualization
24874,payflow,Summer 2021,S21,2021,Fintech
24874,payflow,Summer 2021,S21,2021,SaaS
24874,payflow,Summer 2021,S21,2021,HR Tech
24874,payflow,Summer 2021,S21,2021,Lending
24479,payhippo,Summer 2021,S21,2021,Fintech
24255,perfekto,Summer 2021,S21,2021,Grocery
24255,perfekto,Summer 2021,S21,2021,Sustainability
24255,perfekto,Summer 2021,S21,2021,Climate
24255,perfekto,Summer 2021,S21,2021,E-commerce
24255,perfekto,Summer 2021,S21,2021,Subscriptions
24759,phykos,Summer 2021,S21,2021,Carbon Capture and Removal
24759,phykos,Summer 2021,S21,2021,Climate
24882,pide-directo,Summer 2021,S21,2021,Autonomous Delivery
24882,pide-directo,Summer 2021,S21,2021,SaaS
24882,pide-directo,Summer 2021,S21,2021,E-commerce
24882,pide-directo,Summer 2021,S21,2021,Enterprise Software
24251,pideaky,Summer 2021,S21,2021,Fintech
24569,pillar,Summer 2021,S21,2021,Consumer Health Services
24569,pillar,Summer 2021,S21,2021,Digital Health
24569,pillar,Summer 2021,S21,2021,Healthcare
23950,pipekit,Summer 2021,S21,2021,Developer Tools
23950,pipekit,Summer 2021,S21,2021,Open Source
23950,pipekit,Summer 2021,S21,2021,Data Engineering
23950,pipekit,Summer 2021,S21,2021,DevOps
24188,pirouette-pharma,Summer 2021,S21,2021,Health Tech
24188,pirouette-pharma,Summer 2021,S21,2021,Medical Devices
24188,pirouette-pharma,Summer 2021,S21,2021,Biotech
24188,pirouette-pharma,Summer 2021,S21,2021,Healthcare
24754,plai,Summer 2021,S21,2021,Marketing
24754,plai,Summer 2021,S21,2021,Advertising
24260,planet-a-foods,Summer 2021,S21,2021,Climate
24260,planet-a-foods,Summer 2021,S21,2021,ClimateTech
24253,pluggy,Summer 2021,S21,2021,Fintech
24253,pluggy,Summer 2021,S21,2021,API
24477,portao-3,Summer 2021,S21,2021,Fintech
24477,portao-3,Summer 2021,S21,2021,B2B
24477,portao-3,Summer 2021,S21,2021,Travel
23860,positional,Summer 2021,S21,2021,SaaS
23860,positional,Summer 2021,S21,2021,Marketing
23860,positional,Summer 2021,S21,2021,SEO
23977,potion,Summer 2021,S21,2021,Generative AI
